paperId	phenotypeId	phenotypeName	title	clean_abstract
20802253	HP:0030795	Reduced C-peptide level	Glycemia determines the effect of type 2 diabetes risk genes on insulin secretion.	objective several single nucleotide polymorphisms snps diabetes risk genes reduce glucose andor incretininduced insulin secretion investigated interactions glycemia diabetes risk polymorphisms research design methods insulin secretion assessed insulinogenic index areas curve cpeptideglucose 1576 subjects using oral glucose tolerance test ogtt participants genotyped 10 diabetes risk snps associated βcell dysfunction rs5215 kcnj11 rs13266634 slc30a8 rs7754840 cdkal1 rs10811661 cdkn2a2b rs10830963 mtnr1b rs7903146 tcf7l2 rs10010131 wfs1 rs7923837 hhex rs151290 kcnq1 rs4402960 igf2bp2 furthermore impact interaction genetic variation tcf7l2 glycemia changes insulin secretion tested 315 individuals taking part lifestyle intervention study results snps tcf7l2 wfs1 found significant interaction glucose control insulin secretion p ≤ 00018 glucose × genotype plotting insulin secretion glucose 120 min ogtt compromising snp effects insulin secretion apparent high glucose longitudinal study rs7903146 tcf7l2 showed significant interaction baseline glucose tolerance upon change insulin secretion p 00027 increased glucose levels baseline predicted increase insulin secretion upon improvement glycemia lifestyle intervention carriers risk alleles conclusions diabetes risk genes tcf7l2 wfs1 associated impaired incretin signaling level glycemia determines snp effects insulin secretion indicates increasing relevance snps progression prediabetes stages toward clinically overt type 2 diabetes
28167013	HP:0040119	Unilateral conductive hearing impairment	Intermediate outcomes of a transcutaneous bone conduction hearing device in a paediatric population.	objective aim study review outcomes bone anchored hearing aid bahasup®sup attract implantation cohort paediatric patients methods prospective data collection case review undertaken paediatric tertiary referral centre included patients age 16 years unilateral bilateral hearing loss met criteria bahasup®sup attract implantation main outcome measures surgical complications patient reported outcomes including speech spatial qualities hearing scale ssq12 qualitative feedback bahasup®sup 5 hearing aids results twentyfive paediatric patients implanted bahasup®sup attract june 2014 july 2016 nine conversion percutaneous bone conduction hearing device bchd four children minor skin problems settled conservative measures two children previous percutaneous bchd developed skin dehiscence magnet conversion transcutaneous version ssq12 completed 6 children improvement 22 noted unaided aided condition patients parents generally satisfied bahasup®sup attract conclusions bahasup®sup attract offers good solution hearing rehabilitation appropriately selected counseled patients complication rate low primary surgery higher cases conversion percutaneous device large prospective data needed evaluate relative risks benefits bchd
12767375	HP:0000074	Ureteropelvic junction obstruction	Functional outcome after pyeloplasty in children: impact of the cause of obstruction and of the mode of presentation.	objective compare functional outcome pyeloplasty two groups patients affected hydronephrosis different modalities diagnosis first asymptomatic detected prenatal ultrasonography second referred later clinical symptoms patients methods 84 patients 54 prenatally detected 30 symptomatic among 339 observed hydronephrosis operated single centre ureteropelvic junction obstruction retrospectively studied seventeen cases prenatal diagnosis early treatment thirtyseven operated initial observation symptomatic cases operated diagnosis ultrasonographic renographic assessment made diagnosis surgery results renal function prenatally detected cases influenced early delayed surgery insignificant functional loss recorded among cases operated conservative management improvement differential renal function p005 recorded symptomatic patients pyeloplasty high percentage obstructions secondary lower polar crossing vessel found among symptomatic cases 12 30 intrinsic obstructions predominant among cases utero diagnosis 48 54 whenever cause obstruction considered postoperative functional improvement limited crossing vessels cases conclusions renal function among antenatally diagnosed obstructions scarcely influenced surgery potential risk renal damage excluded expectant management decided later detected symptomatic cases show better functional response surgery seems corresponding distinct clinical entities based different causes hydronephrosis reversible renal damage seems associated extrinsic obstructions polar vessel predominant among symptomatic later detected cases congenital irreversible loss function accompanies intrinsic obstructions typical prenatally diagnosed cases
17015602	HP:0012789	Hypoplasia of the calcaneus	Stress injuries of the calcaneus detected with magnetic resonance imaging in military recruits.	background calcaneal stress injuries fairly common overuse injuries military recruits athletes assessed anatomic distribution nature healing calcaneal stress injuries group military recruits methods military recruits underwent magnetic resonance imaging evaluation exerciseinduced ankle andor heel pain identified medical archives magnetic resonance images plain radiographs medical records patients evaluated regard fracture type natural history injury results ninetysix months magnetic resonance imaging revealed calcaneal stress injuries thirty recruits population total exposure time 117149 personyears yielding incidence 26 95 confidence interval 16 34 per 10000 personyears four patients exhibited bilateral injury thirtyfour injuries nineteen occurred posterior part calcaneus six occurred middle part calcaneus nine occurred anterior part calcaneus 79 occurring upper region 21 occurring lower region calcaneus alone affected twelve cases twentytwo cases stress injury also present one several tarsal bones distinct association emerged injuries different parts calcaneus stress injuries surrounding bones 15 patients stress injury visible plain radiographs numbers available significant differences patients calcaneal stress injuries unaffected recruits regard age height weight body mass index physical fitness conclusions majority stress injuries calcaneus occur posterior part bone considerable proportion also found middle anterior parts obtain diagnosis magnetic resonance imaging warranted plain radiography show abnormalities physically active patient exerciseinduced pain ankle heel
19541005	HP:0040230	Decreased level of tissue plasminogen activator	Adenovirus-mediated overexpression of human tissue plasminogen activator prevents peritoneal adhesion formation/reformation in rats.	background tissueplasminogen activator tpa demonstrated beneficial effects peritoneal adhesion formation however short halflife limits continual fibrinolytic effect therefore delivered adenovirus encoding tpa prevent adhesions methods rats subjected peritoneal injury assigned two protocols de novo adhesion protocol adenovirus encoding human tpa gene adhtpa instilled peritoneal injury group 1 n 22 whereas group 2 received phosphatebuffered saline pbs n 24 recurrent adhesion protocol group 1 n 15 received adhtpa dose adhesiolysis group 2 n 13 received pbs adhesion severity scored 1 week adhtpa instillation adhesions analyzed htpa mrna reverse transcriptionpolymerase chain reaction levels htpa fibrinolytic inhibitors pai1 timp1 tgfbeta1 measured using enzymelinked immunosorbent assay results htpa mrna protein expressed adhesions treated groups reduction adhesion scores p 01 fibrinolytic inhibitors p 001 occurred treatment groups also negative correlation found r 69 p 01 adhesion scores htpa protein positive correlation found r 90 p 01 adhesion score fibrinolytic inhibitors bleeding wound complications encountered conclusion administration adenovector encoding htpa safe decreased de novo recurrent peritoneal adhesions
35855045	HP:0000074	Ureteropelvic junction obstruction	Giant hydronephrosis presented as a huge abdominal mass in a 16-year-old female: a case report.	giant hydronephrosis owing ureteropelvic junction obstruction rare condition characterized accumulation 1000 ml urine pyelocaliceal system could mimic benign cystic kidney disease causes abdominal mass radiologic images reported 16yearold female presented three months abdominal pain gradual abdominal mass ingrowth abdominal computed tomography scan showed giant left cystic mass favored hydronephrosis secondary ureteropelvic junction obstruction patient underwent left nephrectomy 12 litters turbid urine suctioned affected kidney conclusion giant hydronephrosis infrequent entity considered differential diagnosis large cystic abdominal masses treatment determined underlying cause visual appeal affected kidney
26818569	HP:0004389	Intestinal pseudo-obstruction	Ellis-van Creveld syndrome associated with chronic intestinal pseudo-obstruction.	ellisvan creveld evc syndrome rare autosomal recessive disorder characterized hypoplastic nails polydactyly achondroplasia patients usually exhibit normal cognitive function remarkable developmental delay herein present unusual case evc syndrome japanese 2yearold boy born term immediately developed severe respiratory failure due thorax deformity postaxial polydactyly nail hypoplasia identified novel pattern germinal compound heterozygous nonsense evc2 mutations c1814c p s605x c2653c p r885x leading diagnosis evc syndrome interestingly also severe developmental delay suddenly developed excessive abdominal distension age 2 surgery extensive necrotic bowel chronic intestinal pseudoobstruction noted knowledge severe phenotype evc syndrome illustrating specific pattern evc2 compound heterozygous mutations may cause severe developmental delay intestinal malfunction
33369013	HP:0004389	Intestinal pseudo-obstruction	Fasted and fed small bowel motility patterns at cine-MRI in chronic intestinal pseudo-obstruction.	background chronic intestinal pseudoobstruction cipo severe intestinal motility disorder pathophysiology largely unknown study aimed gaining insight fasted fed small bowel motility cipo patients using cinemri caloric stimulation methods eight adult patients manometrically confirmed cipo prospectively included patients underwent cinemri protocol overnight fast comprising fastingstate scans scans ingestion meal nutridrink 300 kcal small bowel motility quantified resulting motility score arbitrary units au visually assessed three radiologists findings compared 16 healthy volunteers key results motility scores median iqr cipo patients 021 015030 fasting state 023 015027 directly postprandially healthy volunteers corresponding motility scores 015 013018 022 019025 respectively postprandial change motility score 1 19 21 cipo 39 23 50 healthy volunteers p 0001 visual analysis revealed increased small bowel contractility four normal two decreased two cipo patients conclusions inferences surprisingly found hyperactive small bowel motility half cipo patients suggestive uncoordinated motility wide variation motility patterns observed higher lower comparable contractility compared healthy subjects clear postprandial activation seen patients cinemri helps gain insight complex disease potentially impact treatment decisions future
23645650	HP:0012478	Temporomandibular joint ankylosis	Temporomandibular joint involvement in ankylosing spondylitis.	frequency temporomandibular joint tmj involvement patients ankylosing spondylitis varied 4 35 common men produces generalised stiffness involved joints clinician suspicious patient reports painful restricted movements joint neck back trauma history conventional radiographic methods allowed demonstration tmj abnormalities patients ct necessary establish joint space relations bony morphology describe case severe tmj involvement 40yearold female patient demonstrated tmj changes ct ct able demonstrate articular cartilage changes disc joint abnormalities thus conventional radiographs symptomatic patient rheumatic diseases unable demonstrate changes ct provide valuable additional information changes tmj
29561436	HP:0040154	Acne inversa	Hidradenitis suppurativa associated with systemic lupus erythematosus: A case report.	rationale hidradenitis suppurativa hs chronic inflammatory condition characterized recurrent swollen deep painful abscesses several autoimmune conditions shown associated hs including inflammatory bowel disease spondyloarthropathies patient concerns 40yearold female systemic lupus erythematous sle presented recurrent abscesses nodules extremities diagnosis early considerations related described dermatologic findings dermatologic manifestations sle however findings lesion biopsy suggestive hs interventions prednisone antibiotic therapy clindamycin started subsequently upon discharge patient also treated rifampicin azathioprine outcome communication demonstrate case hs patient sle significantly improved antibiotic immunosuppressant therapy lessons hs coexist patients sle evidence pertinent etiology hs association autoimmune conditions implies possible denominator disease etiopathogenesis increased awareness cooccurrence two conditions calls increased efforts devise better treatment modalities
15466733	HP:0025317	Cubitus varus	Effect of distal humeral varus deformity on strain in the lateral ulnar collateral ligament and ulnohumeral joint stability.	background recent reports implicated cubitus varus deformity risk factor development late posterolateral rotatory instability elbow purpose study determine biomechanical relationship cubitus varus strain lateral ulnar collateral ligament subluxation ulnohumeral joint relates posterolateral rotatory instability methods eleven freshfrozen cadaveric elbow joints mounted apparatus allowed active elbow motion supracondylar osteotomies performed create cubitus varus deformities 0 degrees 30 degrees 5 degrees increments elbow loaded supination moment 12 nm resistive triceps extension force strain lateral ulnar collateral ligament widening ulnohumeral joint measured position varus resulting strain jointwidening values averaged results strain lateral ulnar collateral ligament found increase cubitus varus deformity increased likewise ulnohumeral joint space seen progressively widen increasing cubitus varus strain significantly increased 30 degrees varus deformity p 003 widening ulnohumeral joint space significantly increased 25 degrees varus deformity p 0004 differences size cadaveric specimens accounted analysis covariance ligament strain significantly increased 25 degrees varus p 0005 widening ulnohumeral joint space 20 degrees p 001 conclusions cubitus varus deformity elbow increases strain lateral ulnar collateral ligament corresponding increase ulnohumeral jointopening consistent posterolateral rotatory instability elbow seen clinically
28353301	HP:0033482	Limited shoulder flexion	Anatomical structure of the coracohumeral ligament and its effect on shoulder joint stability.	background study coracohumeral ligament chl specimens carefully dissected observe length width thickness tension different positions shoulder joint thereby elucidating effects shoulder joint stability materials methods fresh frozen shoulder joints 40 normal adult cadaveric specimens dissected reveal chl shoulder joints placed different positions length chl width thickness middle part ligament measured changes tension chl also observed shoulder joint maintained neutral position length chl 5223 ± 102 mm width thickness middle part ligament 1595 ± 059 mm 146 ± 006 mm respectively results shoulder joint moved neutral position 90° external rotation neutral position 30° adduction neutral position 30° flexionextension shoulder joint pulled 5 kg weight chl elongated thinned maintaining strained state shoulder joint moved neutral position 90° internal rotation neutral position 90° abduction neutral position 30° flexion extension chl shortened thickened maintaining relaxed state conclusions chl may limit external rotation adduction downward movement shoulder joint process neutral position 30° flexionextension maintaining shoulder joint stability
38170033	HP:0012763	Paroxysmal dyspnea	Comparison of Ticagrelor and Clopidogrel in Elective Coronary Stenting: A Double Blind Randomized Clinical Trial.	background dual antiplatelet therapy p2y12 inhibitor eg clopidogrel ticagrelor aspirin recommended least one year percutaneous coronary intervention pci prevent myocardial infarction stent thrombosis major adverse effects pci methods randomized clinical trial conducted october 2022 march 2023 patients undergone elective pci included study patients randomized two different groups one group took asa 80 mg clopidogrel 75 mg daily took asa 80 mg daily ticagrelor 90 mg twice daily six months close followup patients asked score dyspnea 10point likert scale also asked dyspnea exertion paroxysmal nocturnal dyspnea pnd bleeding occurrence major adverse cardiovascular events maces results 223 patients allocated clopidogrel group 214 ticagrelor group ticagrelor group 95 patients 443 reported dyspnea rest compared 44 patients 197 clopidogrel group ipi 0001 maces occurred 7 patients 28 ticagrelor group compared 16 76 clopidogrel group ipi 0031 eight patients 38 reported bleeding ticagrelor seven 32 clopidogrel ipi 0799 conclusions newonset dyspnea recorded frequently ticagrelor clopidogrel yet fewer maces occurred ticagrelor clinicaltrialsgov number nct05858918
26604450	HP:0031261	Bladder polyp	Solitary fibrous tumor mimicking prolapsed ureteral polyp.	solitary fibrous tumor ureter extremely rare describe case polyp prolapsing bladder mimicking bladder tumor
36409135	HP:0025629	Anti-myelin-associated glycoprotein antibody positivity	Chronic inflammatory demyelinating polyneuropathy with positive anti-myelin associated glycoprotein antibodies: Back to clinical basics.	chronic inflammatory demyelinating polyneuropathy positive antimyelin associated glycoprotein antibodies back clinical basics
12970051	HP:0012763	Paroxysmal dyspnea	Cardiovascular collapse in a 77-year-old-woman with an asthma exacerbation following bronchodilator treatment.	cardiovascular collapse 77yearoldwoman asthma exacerbation following bronchodilator treatment
12394747	HP:0000074	Ureteropelvic junction obstruction	Prognostic significance of captopril renography for managing congenital unilateral hydronephrosis.	purpose prospective study evaluated results captopril enhanced diuretic renography patients congenital unilateral ureteropelvic junction type hydronephrosis captopril renography helps distinguish patients reninangiotensin system activation yet activated reninangiotensin system activation heralds beginning compensatory vasoactive response kidney identifying grades activation may help determine end points nonoperative management materials methods prospectively studied 25 patients suspected unilateral ureteropelvic junction obstruction treated department prenatal diagnosis made 60 cases patient age 1 144 months mean 40 maletofemale ratio 41 followup 6 72 months mean 30 patient evaluation analysis included sonography standard diuretic captopril renography glomerular filtration rate serum creatinine blood pressure indications surgery symptoms differential function 35 documented decrease 10 followup activation reninangiotensin system considered positive split renal function decreased significantly 5 obstructed system postcaptopril study results captopril renography examined retrospectively patients required surgery according preexisting criteria results society fetal urology hydronephrosis grade ii iv 8 10 7 renal units respectively reninangiotensin system activated 8 25 cases 32 unilateral ureteropelvic junction obstruction 15 patients change precaptopril postcaptopril studies 2 split renal function obstructed side marginally increased postcaptopril study surgical correction required 6 8 patients reninangiotensin system activation required surgery hydronephrosis grades ii iv 3 1 2 patients respectively conclusions current study reninangiotensin system activation correlated need surgery 75 cases congenital unilateral ureteropelvic type hydronephrosis since captopril serves identify patients reninangiotensin system activation may also possible grade activation preliminary results show may role captopril renography identifying risk group surgical intervention
32558202	HP:0040154	Acne inversa	Immunomodulatory drugs alone and adjuvant to surgery for hidradenitis suppurativa/acne inversa-A narrative review.	hidradenitis suppurativaacne inversa hsai one debilitating dermatoses strong negative impact every dimension quality life treatment dependent severity clinical manifestations comorbidities antiinflammatory antimicrobial approaches recommended mild moderate stages immunomodulatory drugs gained increasing interest stages hsai reviewed available data subject narrative review included substances published final outcome either ongoing trials experience case report furthermore investigated combined surgical therapy immunomodulatory drugs raised specific questions answered controlled settings aspect seems underrepresented first approved medical treatment hsai adalimumab cytokine interleukin janus kinase c5a inhibitors antagonists investigation il1 inhibitors antagonists may become option mild moderate hsai medical compounds target moderate severe hsai despite medical efforts immunomodulatory agents surgery remains cornerstone efficient hsai therapy better outcome advanced disease might achieved combining drug therapy surgery systematic clinical trials necessary optimal combination
36768546	HP:0032152	Keratosis pilaris	Increased Hemichannel Activity Displayed by a Connexin43 Mutation Causing a Familial Connexinopathy Exhibiting Hypotrichosis with Follicular Keratosis and Hyperostosis.	mutations igja1i gene encodes connexin43 cx43 cause several rare genetic disorders including diseases affecting epidermis examined vitro functional consequences cx43 mutation cx43g38e linked novel human phenotype hypotrichosis follicular keratosis hyperostosis found cx43g38e efficiently translated ixenopusi oocytes localized gap junction plaques transfected hela cells cx43g38e formed functional gap junction channels efficiency wildtype cx43 ixenopusi oocytes although voltage gating gap junction channels altered notably cx43g38e significantly increased membrane current flow formation active hemichannels compared wildtype cx43 data demonstrate association increased hemichannel activity connexin mutation linked skeletalcutaneous phenotype suggesting augmented hemichannel activity could play role skin skeletal disorders caused human cx43 mutations
12108576	HP:0031862	Increased heart rate variability	Differences in the activation patterns between sustained and self-terminating episodes of human ventricular fibrillation.	background experimental studies suggested rr interval dynamics ventricular fibrillation vf organized features whether dynamic behavior nonsustained vf differs sustained vf unknown aim purpose study investigate whether dynamics rr intervals nonsustained vf differs dynamics sustained vf methods group 67 patients undergoing routine implantable cardioverter defibrillator icd testing studied fortythree vf events containing mean 38 local cardiac activation intervals termination icd shock analyzed intracardiac electrogram recordings ratio short long term variability sd1sd2 fractal scaling exponent alpha analyzed initial analyses data sets randomized reanalyzed local activation dynamics also compared seven patients sustained spontaneously terminating vf episodes results randomization caused change vf dynamics organized toward less organized dynamics alpha 108 057 081 045 p 005 sd1sd2 080 023 104 020 p 001 spontaneously terminating vf showed organized dynamics sustained vf terminated shock p 005 conclusions local cardiac activation dynamics initial phase human vf shows organized dynamics spontaneously terminating vf episodes structured dynamics sustained vf thus dynamic behavior local cardiac activation intervals may related maintenance ventricular tachyarrhythmias
20061279	HP:0002009	Potter facies	Diabetes and hyperglycemia quality improvement efforts in hospitals in the United States: current status, practice variation, and barriers to implementation.	objective determine status diabetes hyperglycemia quality improvement efforts hospitals united states methods designed administered survey convenience sample hospitals responses analyzed statistically results received 269 responses 1151 requested surveys sample similar hospitals united states basis hospital type geographic region p significant difference basis number beds p001 among responding hospitals 39 21 15 fully implemented inpatient diabetes hyperglycemia quality improvement programs critically ill noncritically ill perioperative patients respectively moreover 77 44 49 fully implemented protocols hypoglycemia hyperglycemic crises diabetic ketoacidosis respectively variations glucose target ranges noted responding hospitals standard biochemical definition hypoglycemia 47 defined hypoglycemia glucose level or70 mgdl 29 8 6 4 used 60 50 40 80 mgdl respectively almost third reporting hospitals metric track quality inpatient diabetes hyperglycemia care half 59 indicated automated capability extract analyze glucose data frequent barrier implementing glycemic control program concern regarding hypoglycemia 61 conclusion hospitals addressing issue inpatient diabetes glycemic control face obstacles implementation quality improvement programs vary approach management improving consistency glucose control practices within hospitals united states help enhance patient care safety future efforts help hospitals overcome barriers introducing glucose control programs could include developing standardized glycemic control metrics improving data collection reporting methods providing improved tools enable clinicians control glucose safely
11603690	HP:0001847	Long hallux	Complications after surgery of the hallux.	great toe affected many congenital acquired conditions including arthritis hallux valgus hallux rigidus disease hallucal sesamoids many surgical procedures described treatment conditions increased popularity forefoot surgery comes potential complications even surgery done meticulously experienced surgeon wellplanned conditions complication occurs present difficult challenging problems therefore important recognize complication early may analyzed treated successfully recognized plan developed identify quantify control resolve problem current review defines common complications treatment options several problems may exist time solution addressing aspects problem must designed augment presenting complications salvage operations longterm treatment included provide perspective treatment residual deformity important realize often several solutions difficult problem many factors influence surgeons choice implementation solution ultimate outcome always depends well thought plan
12631110	HP:0003341	Lamina lucida cleavage	Mutations in the COL4A4 gene in thin basement membrane disease.	background patients thin basement membrane disease tbmd often families hematuria segregates col4a3 col4a4 genes genes also affected autosomal recessive alport syndrome aim study demonstrate col4a4 mutations tbmd methods fortyeight unrelated individuals tbmd family members autosomal recessive alport syndrome examined col4a4 mutations diagnosis tbmd confirmed renal biopsy 4348 90 family history hematuria without renal biopsy 548 10 47 coding exons col4a4 screened mutations methods enzyme mismatch cleavage single stranded conformational polymorphism sscp analysis exons demonstrated electrophoretic abnormalities sequenced results nine variants altered coding sequences identified nonsense frameshift mutations resulted stop codons n 3 glycine n 3 nonglycine missense variants n 3 four intronic variants three neutral polymorphisms also detected total four variants considered pathogenic principally resulted stop codons present nonhematuric normal subjects three variants considered possibly pathogenic two present one 46 nonhematuric normal subjects conclusions pathogenic col4a4 mutations demonstrated three nine 33 families hematuria segregated col4a3col4a4 locus two stop codons r1377x 278891delg glycine substitution g960r resulted hematuria 16 members tested three families s969x mutation described tbmd first time well r1377x mutation also occur autosomal recessive alport syndrome
27040709	HP:0001973	Autoimmune thrombocytopenia	Secondary autoimmune cytopenias in chronic lymphocytic leukemia.	secondary autoimmune cytopenias chronic lymphocytic leukemia distinct clinical entities require specific management autoimmune disorders complex pathogenesis involves leukemic cells immune environment exist mechanism cases varying degrees involves chronic lymphocytic leukemia cll cells antibody production antigen presentation stimulation cells bystander polyclonal b cells diagnosis autoimmune cytopenias challenging difficult differentiate autoimmunity bone marrow failure due disease progression need distinguish causes prognosis treatment evidence regarding treatment secondary autoimmune cytopenias limited many effective options exist treatment selected severity disease patient factors mind new agents treat cll coming widespread clinical use important understand change natural history treatment autoimmune cytopenias
11085877	HP:0033846	Spinal hypomyelination	Intracellular distribution of myelin protein gene products is altered in oligodendrocytes of the taiep rat.	hypomyelination subsequent demyelination taiep rat cns thought result abnormal accumulation microtubules mts oligodendrocytes disrupts intracellular transport components needed form maintain myelin sheath study myelin gene expression evaluated mutant agematched controls determine mt abnormalities affect distribution myelin proteins mrnas immunohistochemical analysis taiep brains spinal cords revealed gradual decrease levels several myelin proteins including myelin basic protein mbp proteolipid protein plp myelinassociated glycoprotein mag 23cyclic nucleotide 3phosphodiesterase accompanying early declines mag plp accumulations immunoreactive products detected within oligodendrocytes consistent defect protein trafficking northern blot analysis indicated diminishing protein levels could attributed changes transcriptional activity except mbp mrna levels decreased age cellular localization mbp mrna situ hybridization revealed transcripts concentrated within oligodendrocyte cell bodies instead uniformly distributed throughout processes results demonstrate changes expression intracellular localization myelin gene products concurrent increases mt mass taiep oligodendrocytes support hypothesis cytoskeletal defects prevent normal transport elements required formation maintenance myelin sheath
20616757	HP:0012789	Hypoplasia of the calcaneus	Associated talocalcaneal and calcaneonavicular coalitions in the same foot.	unlabelled tarsal coalition represents abnormal fusion among two tarsal bones frequent cause foot ankle pain coexistence calcaneonavicular talocalcaneal coalitions foot rarely cited literature report three cases rigid flatfoot associated double coalition foot routine computed tomography ct scan helped delineate joint space narrowing bony bridges preoperative planning cases treated surgically lateral medial approach bar resection extensor digitorum brevis interposition resection coalitions produced variable clinical radiographic results authors discuss frequency multiple tarsal bars importance ct preoperative planning multiple tarsal coalitions foot probably rare surgical outcomes jeopardized recognized advance detection localization characterization entity routine ct scan mandatory patients undergoing surgery level evidence iv
33746746	HP:0008176	Neonatal unconjugated hyperbilirubinemia	The Effects of Bilirubin and Lumirubin on Metabolic and Oxidative Stress Markers.	severe unconjugated hyperbilirubinemia gold standard treatment phototherapy bluegreen light producing polar photooxidation products believed nontoxic aim present study compare effects bilirubin br lumirubin lr major br photooxidation product metabolic oxidative stress markers biological activities pigments investigated several human murine cell lines focus mitochondrial respiration substrate metabolism reactive oxygen species production overall effects cell viability compared br lr found much less toxic still maintaining similar antioxidant capacity serum well suppressing activity leading mitochondrial superoxide production nevertheless due lower lipophilicity lr less efficient preventing lipoperoxidation cytotoxicity br affected cellular glycolytic reserve compromised human hepatoblastoma hepg2 cells observed effects correlated changes production tricarboxylic acid cycle metabolites br lr modulated expression pparα downstream effectors involved lipid glucose metabolism proinflammatory effects br evidenced increased expression tnfα upon exposure bacterial lipopolysaccharide observed murine macrophagelike raw 2647 cells collectively data point biological effects br photooxidation products might clinical relevance phototherapytreated hyperbilirubinemic neonates adult patients
10906874	HP:0001847	Long hallux	Correction of hallux valgus. Metatarsal osteotomy versus excision arthroplasty.	longterm retrospective results followup range 1022 years uncontrolled series basal metatarsal closing wedge osteotomies kellers excision arthroplasties performed patients 14 40 years age analyzed osteotomy group 34 patients 50 feet available clinical review 26 patients 37 feet available radiologic review keller group 24 patients 37 feet reviewed clinically 23 patients 34 feet reviewed radiologically patients assessed using hallux metatarsophalangeal interphalangeal scale american foot ankle society additional clinical score weightbearing radiographs patients record clinical investigation statistical analysis revealed significantly better results clinical radiologic outcomes osteotomy osteotomy group first metatarsal elevated dorsally 14 feet 38 incidence varus deformities higher basal osteotomy 18 versus 54 metatarsalgia occurred similarly groups 28 versus 27 known techniques applied different patient populations however formerly used indication longterm analysis shows keller arthroplasty abandoned treatment hallux valgus young active patients basal metatarsal closing wedge osteotomy conceptually correct treatment hallux valgus deformity younger patient nevertheless technically demanding associated higher risk failure longterm results procedures unacceptable patient surgeon short middleterm results newer basal type osteotomies proximal crescentic osteotomy proximal chevron osteotomy proximal oblique osteotomy combined distal soft tissue releases suggest satisfying longterm outcome
31678977	HP:0040154	Acne inversa	Prevalence and Impact of Dietary Avoidance among Individuals with Hidradenitis Suppurativa.	background people hidradenitis suppurativa hs interested dietary alterations manage condition however data prevalence impact hs activity objective study investigate prevalence impact dietary alterations made people hs methods crosssectional survey sent people hs multiple sources participants reported food alterations prior 6 months results overall 242 complete surveys included analysis mean age 358 years 875 women majority 758 n 182 altered least one food diet within group 154 846 made changes multiple food groups top 5 food groups altered gluten 488 dairy 442 refined sugars 400 tomatoes 367 alcohol 371 smoking eliminated 275 participants participants 309 reported change made hs much better conclusions dietary alteration manage hs common among participants study people reported improvement hs activity noted worsening additional research needed evaluate efficacy dietary alteration manage hs better understand underlying pathomechanisms
27810520	HP:0031261	Bladder polyp	Incidental pseudolymphomatous bladder inflammatory polyp revealing urinary schistosomiasis.	25yearold female returned trip madagascar reported underwent endoscopic bladder polyp resection histopathology examination revealed intense pseudolymphomatous inflammatory polyp caused schistosoma infection bladder polyps due schistosomiasis represent rare condition developed countries ruled case intense unexplained inflammation
21959684	HP:0030553	Visual acuity no light perception	Methods for removing glare in digital endoscope images.	background images produced rodlens telescopes used minimally invasive surgery brightest central region darker periphery enable clear view darker regions image intensity light source usually set high level often causes substantial reflection glare surgical tools tissue surfaces disturbing surgeon study investigated digital image processing methods attempt reduce glare without introducing adverse qualities images methods two methods reducing glare local highbrightness regions image evaluated first method reduced intensity fixed amount also optionally introducing slight color second method combined proportion original intensity value proportion lower intensity value optional color bias two surgical video clips modified 13 different glarereduction variants using methods original sequence played group 10 experienced surgeons subjective assessment results pixelbased methods showed statistically significant improvements original version incorporation slight yellow bias preferred straightforward graylevel reduction simple approach using lower level brightness alone found unacceptable new methods work real time normal video speeds conclusions antiglare methods found reduce perception glare otherwise unobtrusive encourages work refine preferred methods test larger group wider range video sequences clinical trials follow
22735318	HP:0003085	Long fibula	Results of extra-articular subtalar arthrodesis in children with cerebral palsy.	background gricegreen extraarticular subtalar arthrodesis considered valid surgical method improves foot alignment patients spastic pes planovalgus deformity purpose present study examine longterm results gricegreen procedure whether achieve significant correction components pes planovalgus deformity methods eleven children 16 feet cerebral palsy underwent grice extraarticular subtalar arthrodesis reviewed retrospectively mean age patients time surgery 9 years 8 months range 6 years 5 months 12 years 4 months mean followup 3 years 7 months range 2 years 1 month 8 years 3 months seven radiographic parameters patient surgery surgery latest followup used addition position graft relative weightbearing axis tibia evaluated results examined parameters showed statistically significant correction maintained long run moreover placement graft along mechanical axis seemed play important role stability preservation correction planovalgus deformity hand three cases osseous graft absorbed two cases triple arthrodesis necessary due recurrence deformity conclusion gricegreen extraarticular subtalar arthrodesis improves foot alignment patients spastic pes planovalgus deformity achieve significant correction postoperatively well longterm basis components pes planovalgus deformity
